transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
7539,93.35,3,Grocery,0,0,84,4,39,FALSE
7540,90.06,0,Electronics,0,0,94,4,28,FALSE
7541,38.35,14,Clothing,0,0,27,2,56,FALSE
7542,11.37,11,Travel,0,0,77,1,31,FALSE
7543,160.89,8,Electronics,0,1,83,3,59,FALSE
7544,815.36,10,Electronics,0,0,60,1,30,FALSE
7545,32.85,4,Food,0,0,90,3,33,FALSE
7546,8.61,23,Travel,0,0,61,1,45,FALSE
7547,272.16,6,Grocery,0,1,68,1,24,FALSE
7548,52.4,7,Clothing,0,0,88,1,35,FALSE
7549,318.58,0,Travel,0,0,75,1,32,FALSE
7550,219.09,0,Grocery,0,0,30,3,35,FALSE
7551,524.29,2,Electronics,0,0,93,0,64,FALSE
7552,94.65,7,Clothing,0,0,45,3,28,FALSE
7553,195.23,10,Clothing,0,0,81,0,28,FALSE
7554,112.54,0,Travel,0,1,52,1,68,FALSE
7555,179.25,13,Food,0,0,48,2,56,FALSE
7556,107.48,0,Grocery,0,0,99,1,34,FALSE
7557,37.63,5,Travel,0,0,87,3,57,FALSE
7558,127.63,20,Food,0,0,46,0,69,FALSE
7559,135.36,5,Food,0,0,58,3,23,FALSE
7560,299.5,2,Food,0,0,61,4,63,FALSE
7561,239.4,9,Clothing,0,0,65,1,22,FALSE
7562,196.2,11,Grocery,0,0,67,2,50,FALSE
7563,21.66,9,Grocery,0,0,46,2,38,FALSE
7564,229.53,21,Travel,0,0,39,5,26,FALSE
7565,124.88,1,Electronics,0,0,45,2,50,FALSE
7566,404.15,23,Travel,0,1,76,2,22,FALSE
7567,454.34,21,Grocery,0,0,28,2,37,FALSE
7568,10.21,12,Clothing,0,0,71,2,40,FALSE
7569,309.31,15,Travel,0,0,42,3,54,FALSE
7570,6.92,12,Electronics,0,1,95,0,51,FALSE
7571,82.36,3,Travel,0,1,59,0,33,FALSE
7572,140.68,3,Food,1,0,31,1,63,TRUE
7573,28.85,10,Electronics,1,0,65,3,44,FALSE
7574,246.9,22,Food,0,0,34,0,21,FALSE
7575,1.51,13,Clothing,0,0,86,4,32,FALSE
7576,33.24,2,Grocery,0,0,89,2,37,FALSE
7577,156.49,18,Travel,0,0,36,3,68,FALSE
7578,225.56,21,Travel,0,0,52,3,60,FALSE
7579,447.23,0,Food,0,0,82,0,22,FALSE
7580,220.04,4,Food,0,0,80,2,57,FALSE
7581,200.53,16,Grocery,0,0,42,0,33,FALSE
7582,90.26,0,Travel,0,0,89,2,51,FALSE
7583,0.23,18,Grocery,0,1,81,1,64,FALSE
7584,23.04,18,Food,1,0,74,3,31,FALSE
7585,137.66,3,Food,0,0,69,2,44,FALSE
7586,202.38,18,Electronics,0,0,86,3,19,FALSE
7587,97.26,5,Food,0,0,89,1,46,FALSE
7588,236.13,14,Food,0,0,79,2,22,FALSE
7589,132.81,3,Grocery,0,0,62,3,45,FALSE
7590,13.87,23,Electronics,0,0,28,0,19,FALSE
7591,38.38,0,Electronics,0,1,39,3,51,TRUE
7592,329.86,23,Travel,0,1,45,3,20,FALSE
7593,232.32,16,Clothing,0,0,45,5,58,FALSE
7594,405.28,10,Travel,0,0,75,2,39,FALSE
7595,22.51,16,Travel,0,0,59,3,66,FALSE
7596,832.98,22,Travel,0,0,28,4,65,FALSE
7597,42.29,0,Electronics,0,0,56,2,43,FALSE
7598,2.13,8,Grocery,0,0,36,1,68,FALSE
7599,1073,13,Food,0,0,78,3,22,FALSE
7600,59.4,14,Electronics,0,0,54,1,21,FALSE
7601,198.48,23,Food,0,0,33,2,54,FALSE
7602,34.99,0,Food,0,0,43,1,50,FALSE
7603,156.25,1,Clothing,0,0,54,1,34,FALSE
7604,421.88,17,Travel,0,1,89,2,67,FALSE
7605,69.47,17,Clothing,0,0,69,3,68,FALSE
7606,199.7,5,Travel,0,0,47,0,25,FALSE
7607,37.46,19,Electronics,0,0,29,4,65,FALSE
7608,176.45,7,Food,1,1,91,0,30,FALSE
7609,73.83,0,Clothing,0,0,90,0,43,FALSE
7610,42.71,14,Electronics,0,1,67,1,68,FALSE
7611,67.62,9,Electronics,0,0,26,1,52,FALSE
7612,35.47,3,Travel,0,0,72,1,64,FALSE
7613,417.95,9,Food,0,0,82,2,61,FALSE
7614,91.11,10,Travel,0,0,64,1,64,FALSE
7615,50.65,4,Travel,0,1,77,4,58,FALSE
7616,107.09,8,Electronics,0,1,83,4,58,FALSE
7617,69.56,4,Travel,0,0,92,2,44,FALSE
7618,245.56,10,Grocery,0,0,87,0,63,FALSE
7619,638.65,2,Food,0,0,60,4,51,FALSE
7620,103.74,3,Travel,0,0,64,3,65,FALSE
7621,355.23,9,Travel,0,0,30,2,47,FALSE
7622,150.19,6,Clothing,0,0,38,2,44,FALSE
7623,30.79,0,Food,0,0,57,1,60,FALSE
7624,211.17,5,Food,0,0,43,3,42,FALSE
7625,129.67,7,Travel,0,0,67,4,46,FALSE
7626,189.28,16,Grocery,0,0,78,3,41,FALSE
7627,396.8,23,Clothing,0,0,97,1,34,FALSE
7628,104.51,6,Grocery,0,0,85,2,61,FALSE
7629,416.6,0,Travel,0,0,37,1,19,FALSE
7630,250.02,8,Food,0,0,66,1,57,FALSE
7631,120.71,10,Food,0,0,42,1,33,FALSE
7632,166.39,18,Grocery,0,1,96,0,20,FALSE
7633,70.9,1,Electronics,0,0,89,0,40,FALSE
7634,739.86,22,Travel,0,0,72,1,24,FALSE
7635,198.12,10,Food,0,0,60,1,41,FALSE
7636,8.07,2,Electronics,0,0,69,1,25,FALSE
7637,71.18,16,Food,0,0,34,1,38,FALSE
7638,175.74,9,Food,0,0,33,1,34,FALSE
7639,10.44,2,Electronics,0,0,70,0,44,FALSE
7640,4.35,21,Grocery,0,0,41,1,60,FALSE
7641,107.62,2,Travel,0,0,91,0,29,FALSE
7642,72.81,20,Electronics,1,0,57,0,42,FALSE
7643,103.82,6,Electronics,0,0,89,6,56,FALSE
7644,54.86,1,Food,1,0,44,1,69,FALSE
7645,32.4,0,Electronics,0,0,90,1,48,FALSE
7646,210.32,6,Travel,0,0,40,1,59,FALSE
7647,130.09,19,Grocery,1,0,97,1,47,FALSE
7648,40.2,10,Grocery,1,1,38,4,59,TRUE
7649,69.31,22,Grocery,0,0,25,0,53,FALSE
7650,161.28,5,Travel,0,0,59,0,66,FALSE
7651,13.49,22,Food,0,0,25,1,58,FALSE
7652,28.71,3,Travel,0,0,67,2,39,FALSE
7653,13.69,18,Electronics,0,0,93,2,32,FALSE
7654,301.14,20,Clothing,0,0,99,0,40,FALSE
7655,251.28,18,Clothing,0,0,79,0,51,FALSE
7656,251.93,13,Clothing,0,0,40,2,60,FALSE
7657,226.79,2,Grocery,1,1,91,3,52,TRUE
7658,199.22,3,Travel,0,0,87,3,37,FALSE
7659,116.67,7,Travel,0,0,96,2,68,FALSE
7660,185.04,17,Grocery,0,0,46,4,59,FALSE
7661,7.04,3,Electronics,0,0,80,0,46,FALSE
7662,174.86,10,Clothing,0,1,76,3,45,FALSE
7663,270.81,15,Clothing,0,0,51,1,26,FALSE
7664,124.9,2,Grocery,0,0,88,4,49,FALSE
7665,79.63,6,Clothing,0,0,69,4,25,FALSE
7666,58.49,1,Food,0,1,91,0,65,FALSE
7667,185.3,0,Travel,0,0,50,2,30,FALSE
7668,212.45,0,Clothing,0,0,37,4,51,FALSE
7669,368.58,5,Clothing,0,0,54,1,64,FALSE
7670,75.43,18,Food,0,0,54,2,42,FALSE
7671,264.36,6,Electronics,0,0,68,4,28,FALSE
7672,148.33,23,Electronics,0,0,72,2,41,FALSE
7673,385.95,4,Food,0,0,33,1,21,FALSE
7674,135.07,20,Electronics,1,0,72,0,52,FALSE
7675,131.23,17,Grocery,0,0,80,2,53,FALSE
7676,155.24,23,Food,0,0,92,1,19,FALSE
7677,249.04,12,Travel,0,0,30,0,47,FALSE
7678,601.85,0,Travel,1,0,89,1,57,FALSE
7679,13.75,9,Travel,0,0,91,2,23,FALSE
7680,9.88,8,Clothing,0,0,45,0,59,FALSE
7681,499.21,16,Food,0,0,54,2,66,FALSE
7682,135.86,0,Food,0,1,81,3,24,FALSE
7683,171.77,0,Electronics,0,0,79,0,69,FALSE
7684,118.55,6,Food,0,0,26,4,30,FALSE
7685,17.7,3,Food,0,0,72,3,60,FALSE
7686,263.05,22,Electronics,0,0,46,1,37,FALSE
7687,247.55,20,Food,0,0,37,1,22,FALSE
7688,67.24,11,Food,0,0,67,2,41,FALSE
7689,65.81,15,Grocery,0,0,99,5,59,FALSE
7690,327.45,13,Electronics,0,0,98,1,51,FALSE
7691,13.52,22,Grocery,0,0,73,3,40,FALSE
7692,383.31,9,Clothing,0,0,61,1,26,FALSE
7693,53.39,13,Electronics,0,0,59,2,43,FALSE
7694,161.8,6,Food,1,0,43,4,43,FALSE
7695,494.78,3,Food,0,0,52,1,35,FALSE
7696,204.05,1,Grocery,0,0,81,2,53,FALSE
7697,96.33,23,Grocery,0,0,85,5,34,FALSE
7698,210.54,17,Clothing,0,0,67,3,69,FALSE
7699,75.88,15,Clothing,0,1,84,7,22,FALSE
7700,58.45,8,Food,0,1,34,4,23,FALSE
7701,1027.58,4,Travel,0,0,91,2,51,FALSE
7702,250.1,8,Clothing,0,0,48,2,48,FALSE
7703,186.27,7,Food,1,1,98,1,54,FALSE
7704,79.01,23,Clothing,0,1,68,1,37,FALSE
7705,9.07,19,Electronics,0,0,54,0,29,FALSE
7706,5.68,15,Grocery,0,0,69,2,28,FALSE
7707,145.41,19,Food,1,0,84,2,47,FALSE
7708,258.41,17,Clothing,0,0,77,1,67,FALSE
7709,138.75,3,Grocery,0,0,49,3,57,FALSE
7710,330.75,15,Travel,0,0,28,3,31,FALSE
7711,6.12,3,Clothing,0,0,98,1,63,FALSE
7712,82.24,5,Food,0,0,55,1,38,FALSE
7713,48.71,2,Electronics,0,0,43,3,40,FALSE
7714,106.72,17,Grocery,0,0,26,2,53,FALSE
7715,13.52,14,Grocery,0,1,28,3,22,FALSE
7716,554.76,7,Electronics,0,0,62,0,63,FALSE
7717,45.48,17,Food,0,0,57,3,63,FALSE
7718,459.9,23,Travel,0,0,42,1,20,FALSE
7719,99.89,22,Electronics,0,0,56,1,49,FALSE
7720,762.35,2,Travel,0,0,57,2,45,FALSE
7721,145.36,5,Food,0,0,58,0,21,FALSE
7722,480.82,21,Clothing,0,1,75,1,69,FALSE
7723,0.97,20,Clothing,0,0,87,1,56,FALSE
7724,248.27,23,Food,0,0,71,3,43,FALSE
7725,420.04,14,Travel,1,0,90,2,48,FALSE
7726,27.09,11,Electronics,0,0,37,2,27,FALSE
7727,18.19,4,Food,0,0,76,1,29,FALSE
7728,99.48,6,Food,0,0,76,1,34,FALSE
7729,488.38,21,Clothing,0,0,67,2,63,FALSE
7730,140.71,14,Electronics,0,0,85,3,25,FALSE
7731,134.93,6,Clothing,0,0,27,4,28,FALSE
7732,27.38,12,Travel,0,0,92,0,25,FALSE
7733,0.14,2,Travel,0,0,83,1,47,FALSE
7734,299.06,22,Grocery,0,0,78,1,36,FALSE
7735,16.5,12,Food,1,0,93,2,35,FALSE
7736,180.85,2,Electronics,0,0,26,5,25,TRUE
7737,442.91,1,Electronics,0,0,92,3,33,FALSE
7738,42.12,22,Clothing,0,0,68,4,43,FALSE
7739,197,3,Clothing,0,0,62,2,38,FALSE
7740,14.75,16,Electronics,0,1,84,0,65,FALSE
7741,166.63,5,Clothing,0,0,51,1,59,FALSE
7742,32.23,10,Grocery,1,0,39,1,68,FALSE
7743,239.69,5,Food,0,0,63,3,24,FALSE
7744,64.52,21,Grocery,0,1,62,1,60,FALSE
7745,112.05,1,Travel,0,0,78,1,19,FALSE
7746,164.68,16,Electronics,0,0,87,0,38,FALSE
7747,33.82,2,Grocery,0,0,82,1,21,FALSE
7748,243.61,11,Grocery,0,0,86,4,43,FALSE
7749,64.88,13,Clothing,0,0,42,1,38,FALSE
7750,195.45,1,Clothing,0,0,53,1,28,FALSE
7751,31.02,21,Clothing,0,0,95,3,66,FALSE
7752,209.72,21,Travel,0,0,81,3,29,FALSE
7753,24.69,4,Grocery,0,0,48,0,59,FALSE
7754,99.72,9,Food,1,1,62,1,29,FALSE
7755,51.11,9,Clothing,0,0,30,1,45,FALSE
7756,248.37,20,Travel,0,1,44,2,57,FALSE
7757,54.69,8,Travel,0,0,66,5,64,FALSE
7758,384.24,20,Clothing,0,0,98,1,67,FALSE
7759,400.31,12,Electronics,0,0,46,1,62,FALSE
7760,39.37,9,Grocery,0,0,57,0,31,FALSE
7761,171.27,5,Clothing,0,0,70,0,58,FALSE
7762,16.53,10,Food,0,0,78,2,37,FALSE
7763,89.43,3,Grocery,0,0,66,1,46,FALSE
7764,224.89,13,Travel,1,0,75,3,57,FALSE
7765,193.88,16,Food,0,0,92,1,27,FALSE
7766,176.41,19,Grocery,0,0,80,4,68,FALSE
7767,59.77,1,Food,0,0,66,1,44,FALSE
7768,85.47,9,Travel,0,1,37,1,50,FALSE
7769,19.56,2,Clothing,0,0,78,1,57,FALSE
7770,228.51,6,Food,0,0,36,1,53,FALSE
7771,126.17,6,Clothing,0,0,59,0,34,FALSE
7772,222.05,0,Travel,0,0,33,2,60,FALSE
7773,51.53,7,Travel,1,0,37,1,60,FALSE
7774,70.6,22,Food,0,0,46,2,43,FALSE
7775,73.22,0,Food,0,0,64,1,64,FALSE
7776,4.69,7,Travel,0,0,60,2,63,FALSE
7777,75.08,13,Food,0,0,65,0,25,FALSE
7778,292.7,13,Food,0,0,31,0,23,FALSE
7779,409.67,1,Food,0,1,79,2,57,FALSE
7780,131.45,7,Food,0,0,99,2,67,FALSE
7781,109.42,18,Grocery,0,0,37,0,49,FALSE
7782,5.64,9,Travel,0,0,44,1,23,FALSE
7783,380.46,6,Travel,0,0,82,1,45,FALSE
7784,2.36,12,Electronics,0,0,47,5,35,FALSE
7785,521.26,21,Clothing,0,0,77,1,55,FALSE
7786,120.93,20,Electronics,0,0,61,2,23,FALSE
7787,75.32,14,Food,1,0,44,3,27,FALSE
7788,464.38,10,Food,0,0,43,2,30,FALSE
7789,4.44,13,Grocery,0,0,42,2,56,FALSE
7790,156.76,10,Grocery,1,0,92,1,31,FALSE
7791,143.3,1,Grocery,0,0,85,0,50,FALSE
7792,44.57,1,Grocery,0,0,96,4,49,FALSE
7793,100.83,11,Grocery,0,0,70,1,34,FALSE
7794,190.14,14,Grocery,1,0,72,1,34,FALSE
7795,233.78,16,Grocery,0,0,44,1,54,FALSE
7796,0.13,13,Grocery,0,0,96,2,18,FALSE
7797,497.21,15,Grocery,0,0,93,2,68,FALSE
7798,32.36,7,Travel,0,0,58,5,18,FALSE
7799,47.88,23,Grocery,0,0,31,2,41,FALSE
7800,55.05,16,Clothing,0,0,74,1,37,FALSE
7801,6.94,4,Grocery,0,0,77,2,58,FALSE
7802,23.64,11,Food,0,0,97,1,57,FALSE
7803,772.92,5,Food,0,1,35,0,56,FALSE
7804,68.16,17,Grocery,0,0,32,1,28,FALSE
7805,22.05,4,Grocery,0,0,56,5,42,FALSE
7806,20.37,5,Food,0,0,87,1,43,FALSE
7807,228.79,8,Clothing,0,0,79,1,52,FALSE
7808,347.05,14,Electronics,0,0,83,2,45,FALSE
7809,53.46,9,Travel,0,0,87,2,35,FALSE
7810,3.8,16,Food,1,0,41,3,27,FALSE
7811,45.44,18,Grocery,0,0,50,4,65,FALSE
7812,10.47,11,Travel,0,0,75,3,43,FALSE
7813,19.65,8,Grocery,0,0,57,6,35,FALSE
7814,101.66,14,Electronics,0,0,50,2,51,FALSE
7815,47.03,13,Electronics,0,0,46,1,38,FALSE
7816,130.6,0,Food,0,0,91,2,58,FALSE
7817,52.62,16,Travel,0,0,87,1,58,FALSE
7818,508.03,0,Travel,0,0,41,2,53,FALSE
7819,425.5,22,Electronics,0,0,65,4,45,FALSE
7820,150.58,20,Grocery,0,0,63,4,61,FALSE
7821,78.77,21,Food,0,0,57,1,34,FALSE
7822,86.38,12,Clothing,1,0,56,4,26,FALSE
7823,95.54,7,Electronics,0,0,45,2,60,FALSE
7824,234.07,12,Electronics,0,0,77,2,40,FALSE
7825,108.15,15,Food,0,0,88,1,42,FALSE
7826,349.74,1,Grocery,0,0,90,1,60,FALSE
7827,519.14,12,Travel,0,0,73,2,43,FALSE
7828,73.69,17,Electronics,0,0,95,1,39,FALSE
7829,148.06,2,Food,1,0,55,5,66,TRUE
7830,17.98,12,Food,0,0,65,0,35,FALSE
7831,40.27,18,Food,1,0,96,3,66,FALSE
7832,96.03,12,Travel,0,0,95,3,18,FALSE
7833,41.57,18,Electronics,0,1,60,4,56,FALSE
7834,376.56,3,Food,0,0,98,3,31,FALSE
7835,31.02,18,Travel,0,1,63,0,46,FALSE
7836,109.47,17,Grocery,0,0,65,2,68,FALSE
7837,167.52,5,Clothing,0,0,65,2,32,FALSE
7838,211.9,18,Electronics,0,0,29,2,65,FALSE
7839,86.94,3,Travel,0,0,30,1,64,FALSE
7840,366,3,Clothing,0,0,86,2,32,FALSE
7841,151.21,23,Clothing,0,0,40,2,63,FALSE
7842,104.21,6,Travel,0,1,43,2,34,FALSE
7843,12.53,6,Travel,0,0,61,1,34,FALSE
7844,112.48,22,Travel,0,0,88,2,56,FALSE
7845,309.4,15,Food,0,0,83,1,44,FALSE
7846,171.6,15,Grocery,0,0,93,3,48,FALSE
7847,321.26,4,Food,0,0,97,3,54,FALSE
7848,122.62,14,Clothing,0,0,31,1,62,FALSE
7849,22.7,22,Clothing,0,0,66,2,33,FALSE
7850,2.47,3,Clothing,0,0,49,1,18,FALSE
7851,65.03,23,Travel,1,0,80,2,32,FALSE
7852,215.51,12,Electronics,0,0,71,2,23,FALSE
7853,281.14,18,Food,1,0,74,2,49,FALSE
7854,63.11,6,Electronics,0,0,98,0,54,FALSE
7855,123.21,11,Grocery,0,0,57,3,33,FALSE
7856,98.4,8,Grocery,0,0,50,1,23,FALSE
7857,95.13,16,Food,0,0,41,1,61,FALSE
7858,47.36,1,Clothing,0,0,45,2,28,FALSE
7859,26.39,15,Grocery,0,0,26,4,28,FALSE
7860,39.42,6,Electronics,1,0,68,2,42,FALSE
7861,10.25,17,Electronics,0,1,90,1,28,FALSE
7862,39.75,6,Travel,0,1,95,2,36,FALSE
7863,1.66,0,Clothing,0,0,60,4,18,FALSE
7864,177.64,2,Travel,0,0,70,1,27,FALSE
7865,68.46,20,Food,0,0,74,4,23,FALSE
7866,651.11,10,Grocery,0,0,91,1,48,FALSE
7867,38.76,21,Travel,0,0,27,0,33,FALSE
7868,76.39,14,Travel,0,0,57,1,55,FALSE
7869,79.73,2,Food,0,1,69,2,22,FALSE
7870,1.53,23,Electronics,0,0,49,1,62,FALSE
7871,328.98,12,Electronics,0,1,61,5,59,FALSE
7872,5.85,3,Food,0,1,60,0,28,FALSE
7873,506.95,22,Electronics,0,0,59,2,22,FALSE
7874,400.74,21,Food,1,1,43,1,29,FALSE
7875,138.03,7,Electronics,0,0,69,0,31,FALSE
7876,141.19,21,Food,0,0,42,2,27,FALSE
7877,190.92,3,Electronics,0,0,51,2,20,FALSE
7878,88.1,17,Travel,0,0,55,1,37,FALSE
7879,187.55,6,Travel,0,0,63,1,31,FALSE
7880,8.24,10,Electronics,1,0,91,1,43,FALSE
7881,10,3,Food,0,0,46,2,68,FALSE
7882,109.99,12,Travel,0,0,76,1,42,FALSE
7883,143.58,8,Grocery,0,0,34,2,36,FALSE
7884,393.77,8,Electronics,0,0,32,3,64,FALSE
7885,19.9,22,Grocery,0,0,58,3,33,FALSE
7886,311.33,20,Grocery,0,0,77,2,59,FALSE
7887,42.44,18,Clothing,0,0,42,2,23,FALSE
7888,90.18,2,Grocery,0,0,36,1,23,FALSE
7889,68.52,11,Grocery,0,0,88,3,50,FALSE
7890,92,10,Clothing,1,0,81,2,27,FALSE
7891,29.36,19,Clothing,0,0,26,3,44,FALSE
7892,126.06,10,Clothing,0,0,41,2,39,FALSE
7893,291.18,16,Food,0,0,76,4,34,FALSE
7894,104.86,20,Clothing,0,0,95,2,46,FALSE
7895,121.42,13,Food,0,0,26,3,19,FALSE
7896,340.01,15,Electronics,0,0,51,3,41,FALSE
7897,220.39,23,Food,0,0,50,2,41,FALSE
7898,121.36,9,Electronics,1,0,49,2,51,FALSE
7899,53.64,3,Clothing,0,1,36,5,45,TRUE
7900,389.19,9,Clothing,0,0,41,2,32,FALSE
7901,154.88,19,Electronics,0,0,89,2,68,FALSE
7902,44.99,11,Travel,0,0,64,2,37,FALSE
7903,56.43,8,Food,0,0,29,0,42,FALSE
7904,292.54,14,Grocery,0,0,52,2,24,FALSE
7905,8.13,8,Clothing,0,0,96,1,43,FALSE
7906,871.18,6,Food,0,0,76,3,58,FALSE
7907,25.14,23,Food,0,0,38,2,24,FALSE
7908,286.19,11,Clothing,0,0,30,1,65,FALSE
7909,90.39,19,Electronics,0,0,42,3,53,FALSE
7910,121.99,23,Clothing,0,0,61,4,57,FALSE
7911,382.63,13,Food,0,0,98,0,59,FALSE
7912,95.86,21,Travel,0,0,88,2,62,FALSE
7913,138.8,15,Electronics,0,0,59,2,39,FALSE
7914,9.1,18,Clothing,0,0,41,1,29,FALSE
7915,0.42,22,Grocery,0,0,34,1,46,FALSE
7916,50.54,2,Clothing,0,0,75,0,39,FALSE
7917,205.43,10,Food,1,0,76,3,67,FALSE
7918,23.27,22,Food,0,0,88,0,52,FALSE
7919,21.74,20,Grocery,0,0,57,2,43,FALSE
7920,95.27,19,Electronics,0,0,41,3,26,FALSE
7921,187.86,18,Food,0,0,73,0,25,FALSE
7922,224.11,7,Electronics,0,1,31,2,57,FALSE
7923,35.38,19,Electronics,0,0,89,1,18,FALSE
7924,14.93,7,Clothing,0,0,86,1,45,FALSE
7925,507.61,2,Electronics,0,0,99,2,37,FALSE
7926,54.36,9,Food,0,0,34,4,63,FALSE
7927,345.54,12,Food,1,0,55,3,44,FALSE
7928,358.45,8,Travel,0,0,49,3,32,FALSE
7929,266.53,5,Electronics,0,0,81,1,19,FALSE
7930,33.29,14,Travel,0,1,89,1,31,FALSE
7931,310.47,15,Clothing,0,0,67,2,62,FALSE
7932,263.96,4,Travel,0,0,27,0,65,FALSE
7933,163.46,20,Electronics,0,0,79,1,58,FALSE
7934,74.03,12,Food,0,0,72,2,28,FALSE
7935,54.81,18,Clothing,0,0,89,0,19,FALSE
7936,23.4,1,Electronics,0,1,95,5,23,TRUE
7937,128.31,5,Clothing,0,0,84,4,44,FALSE
7938,158.42,0,Grocery,0,0,38,3,25,FALSE
7939,80.15,14,Electronics,0,1,38,4,23,FALSE
7940,116.11,14,Grocery,0,0,33,1,57,FALSE
7941,81.32,13,Travel,0,0,69,4,63,FALSE
7942,184.4,6,Electronics,0,0,26,2,35,FALSE
7943,416.75,4,Grocery,0,0,56,1,45,FALSE
7944,32.23,19,Food,0,0,32,3,39,FALSE
7945,86.46,15,Travel,0,0,60,0,24,FALSE
7946,27.33,16,Electronics,0,0,61,1,67,FALSE
7947,176.52,10,Electronics,0,0,39,1,33,FALSE
7948,234.93,14,Food,1,0,58,2,59,FALSE
7949,483.65,19,Food,0,0,45,2,57,FALSE
7950,58.85,15,Grocery,0,0,33,0,60,FALSE
7951,539.99,2,Grocery,0,0,64,4,26,FALSE
7952,11.76,5,Grocery,0,0,50,3,52,FALSE
7953,166.29,20,Clothing,0,0,46,2,21,FALSE
7954,10.59,22,Travel,0,0,37,3,64,FALSE
7955,403.59,12,Electronics,0,0,49,1,30,FALSE
7956,135.83,0,Travel,0,0,95,4,28,FALSE
7957,199.2,20,Food,0,0,39,4,55,FALSE
7958,320.63,13,Travel,0,0,69,2,63,FALSE
7959,29.32,1,Travel,0,0,45,2,32,FALSE
7960,7.08,1,Grocery,0,0,64,1,62,FALSE
7961,379.98,14,Food,0,0,71,3,52,FALSE
7962,68.08,17,Travel,0,1,85,1,43,FALSE
7963,24.86,8,Electronics,0,0,38,3,65,FALSE
7964,113.76,2,Grocery,0,0,96,1,57,FALSE
7965,164.17,3,Travel,0,0,91,1,22,FALSE
7966,5.66,14,Food,0,0,71,4,22,FALSE
7967,57.86,4,Electronics,0,0,40,1,36,FALSE
7968,6,19,Food,0,0,95,0,69,FALSE
7969,98.16,19,Food,0,0,42,2,52,FALSE
7970,405.85,4,Food,1,0,69,2,29,FALSE
7971,729.77,9,Clothing,0,0,47,2,68,FALSE
7972,182.43,15,Electronics,0,1,50,2,51,FALSE
7973,31.73,11,Food,0,0,90,2,55,FALSE
7974,425.31,13,Clothing,1,0,26,3,41,FALSE
7975,130.71,21,Grocery,0,0,46,4,61,FALSE
7976,30.05,10,Clothing,0,0,62,7,32,FALSE
7977,458.56,18,Grocery,1,0,66,4,59,FALSE
7978,254.99,5,Clothing,0,0,52,0,41,FALSE
7979,236.82,9,Food,0,0,87,1,49,FALSE
7980,222.31,19,Clothing,0,0,41,2,55,FALSE
7981,40.24,2,Clothing,0,0,83,3,61,FALSE
7982,42.66,21,Food,0,0,26,2,31,FALSE
7983,209.82,14,Grocery,0,0,74,3,48,FALSE
7984,44.66,10,Food,0,0,39,1,55,FALSE
7985,103.94,21,Electronics,1,0,42,2,22,FALSE
7986,274.19,1,Clothing,0,0,62,0,53,FALSE
7987,275.81,23,Electronics,0,0,32,0,67,FALSE
7988,108.68,5,Food,0,1,44,1,47,FALSE
7989,282.8,16,Food,0,0,84,2,31,FALSE
7990,328.32,17,Travel,0,0,50,2,51,FALSE
7991,191.44,3,Electronics,0,0,59,3,69,FALSE
7992,46.68,22,Travel,1,0,50,3,18,FALSE
7993,57.64,8,Electronics,0,0,42,1,59,FALSE
7994,68.06,9,Travel,1,0,68,3,18,FALSE
7995,22.36,20,Travel,1,0,31,3,59,FALSE
7996,57.43,1,Electronics,1,0,59,1,54,FALSE
7997,42.32,10,Food,0,0,36,1,44,FALSE
7998,109.36,10,Grocery,0,0,68,4,28,FALSE
7999,430.33,10,Food,0,0,65,2,56,FALSE
8000,19.86,0,Grocery,0,1,78,7,29,TRUE
8001,229.31,13,Electronics,0,0,25,2,24,FALSE
8002,209.24,0,Clothing,1,0,49,2,38,FALSE
8003,18.12,20,Food,0,0,39,5,58,FALSE
8004,460.51,22,Travel,0,0,99,4,54,FALSE
8005,151.28,8,Food,0,0,27,0,50,FALSE
8006,81.38,23,Electronics,0,0,69,2,47,FALSE
8007,254.3,0,Clothing,0,0,69,0,48,FALSE
8008,53.56,20,Clothing,0,0,75,1,31,FALSE
8009,212.86,21,Food,0,0,66,0,48,FALSE
8010,7.29,21,Food,0,0,63,0,68,FALSE
8011,329.2,3,Food,0,0,44,3,52,FALSE
8012,107.01,0,Electronics,0,0,42,2,47,FALSE
8013,182.25,18,Grocery,0,0,63,2,22,FALSE
8014,45.01,9,Grocery,0,0,53,2,18,FALSE
8015,203.46,14,Travel,0,1,44,1,41,FALSE
8016,266.3,19,Electronics,0,0,66,2,42,FALSE
8017,115.37,3,Clothing,0,0,36,2,48,FALSE
8018,173.09,19,Travel,1,0,80,2,27,FALSE
8019,109.69,13,Clothing,0,0,36,3,69,FALSE
8020,404.13,4,Clothing,0,0,77,2,34,FALSE
8021,124,14,Food,0,0,32,6,51,FALSE
8022,331.91,14,Clothing,0,0,82,1,45,FALSE
8023,290.92,15,Clothing,1,0,48,3,40,FALSE
8024,95.13,15,Electronics,0,0,85,2,66,FALSE
8025,47.07,3,Food,0,0,25,1,36,FALSE
8026,93.78,8,Food,0,0,94,0,45,FALSE
8027,314.99,0,Travel,0,0,69,0,56,FALSE
8028,46.49,4,Food,0,0,33,0,37,FALSE
8029,133.79,8,Grocery,0,1,25,2,30,FALSE
8030,295.27,19,Electronics,0,0,97,6,63,FALSE
